Name;Time;gBest_fit
problem2;0.011007308959960938;560026.1683779994
problem2;0.010971784591674805;9681.574920307035
problem2;0.010960817337036133;1948661.5420108398
problem2;0.010976076126098633;112056.02449461978
problem2;0.0109710693359375;25007496.1488117
problem2;0.010970592498779297;44795.06697466217
problem2;0.010937213897705078;3999.414991043196
problem2;0.04192638397216797;6993991.778639729
problem2;0.04188656806945801;23222957782.03101
problem2;0.043883323669433594;10966256.722666807
problem2;0.040891408920288086;23796006.548471272
problem2;0.04189014434814453;19134518253.527893
problem2;0.0418856143951416;687717516.4159281
problem2;0.0408935546875;8401997.128434911
problem2;0.04287528991699219;5149730584.007891
problem5;0.1705763339996338;764.8988186409324
problem5;0.12466573715209961;1358.6113183914858
problem5;0.12267255783081055;2137.3731265414744
problem5;0.12466740608215332;329.3748324670793
problem5;0.12167692184448242;1675.1994708327684
problem5;0.12865257263183594;913.9446209586631
problem5;0.12366676330566406;2336.24026928248
problem5;0.1306171417236328;500.08643193842494
problem5;0.13663458824157715;339.7295257773026
problem5;0.15857601165771484;1344.954116089475
problem5;0.1227104663848877;1331.4588603069958
problem5;0.12266921997070312;1325.471361192801
problem5;0.12965703010559082;1156.1804915257912
problem5;0.12366914749145508;2569.3104802656517
problem5;0.12604331970214844;718.4164617389026
problem5;0.11369943618774414;1312.9616340282457
problem5;0.12590718269348145;744.6908486273829
problem5;0.12699246406555176;1229.9920988351607
problem5;0.12375497817993164;413.639984452235
problem5;0.12283778190612793;357.5069006502039
problem5;0.12754154205322266;772.2733274968718
problem5;0.12366890907287598;705.4569599103878
problem5;0.12366914749145508;1321.2907014099596
problem5;0.12367057800292969;663.6118642683896
problem5;0.12363433837890625;1654.06475782882
problem5;0.12566137313842773;910.3382331795592
problem5;0.13463926315307617;652.918707013977
problem5;0.12370848655700684;105.65376472036634
problem5;0.12366628646850586;1455.735780163896
problem5;0.12466692924499512;783.7598529331041
problem5;0.12267446517944336;548.1299615249299
problem5;0.12366962432861328;319.97956126059603
problem5;0.12266874313354492;1012.3426592064823
problem5;0.12363362312316895;779.4638889355404
problem5;0.12370538711547852;337.76827495283186
problem5;1.127983570098877;5471.445949551362
problem5;1.1608977317810059;7159.8227766984055
problem5;1.133965253829956;14826.20686283906
problem5;1.1967663764953613;14246.47902499341
problem5;1.1250293254852295;4947.716633663554
problem5;1.1329700946807861;11943.342069631244
problem5;1.1060407161712646;10056.173343662118
problem5;1.1100294589996338;5540.539029821527
problem5;1.1379222869873047;3269.762881967926
problem5;1.1608967781066895;7579.839256913029
problem5;1.127018928527832;11163.989337773846
problem5;1.1339340209960938;4315.682191171268
problem5;1.1289787292480469;6437.66664654525
problem5;1.109071969985962;9609.256468252139
problem5;1.147892951965332;14777.739385339295
problem5;1.1289851665496826;19546.14058865093
problem5;1.1240265369415283;12104.636580729193
problem5;9.462661981582642;30294.508183046382
problem5;9.816881895065308;23038.618062573536
problem5;9.478655576705933;18456.684933543966
problem5;9.542337417602539;22870.989060724045
problem5;9.465724229812622;77368.21416001736
problem5;9.428786516189575;77978.07181079178
problem5;9.371936798095703;19815.116337929263
problem5;9.457709074020386;25384.607493357864
problem6;0.1465456485748291;1230.4120479471533
problem6;0.12067794799804688;1627.5702865994479
problem6;0.131683349609375;993.5779672943843
problem6;0.12067961692810059;207.77897439023215
problem6;0.12067484855651855;1898.00897772844
problem6;0.1236729621887207;1396.797237692145
problem6;0.12366580963134766;1189.5242539996143
problem6;0.12962055206298828;1441.0522736215557
problem6;0.13164496421813965;756.4865426313934
problem6;0.1376357078552246;632.663175597299
problem6;0.14464521408081055;1167.9450530310437
problem6;0.12366962432861328;224.2753757110963
problem6;0.11968064308166504;1014.0747979484861
problem6;0.12865543365478516;821.7384825273
problem6;0.11967968940734863;1112.914873352538
problem6;0.12067961692810059;369.19236250542895
problem6;0.11968040466308594;1256.2122241841464
problem6;0.12065768241882324;467.32784302942173
problem6;0.11969947814941406;892.7126272396201
problem6;0.12067461013793945;362.3452168694435
problem6;0.1206822395324707;314.4995659143363
problem6;0.12067222595214844;274.1234604448426
problem6;0.12363314628601074;970.4320364151198
problem6;0.12267208099365234;455.7401871080792
problem6;0.1216745376586914;795.012709991416
problem6;0.12167477607727051;424.9588278767296
problem6;0.1256999969482422;219.89473554895397
problem6;0.11965203285217285;1045.394868673346
problem6;0.12070512771606445;56.309099695629264
problem6;0.11967968940734863;682.9279479019986
problem6;0.11968016624450684;363.0871825889253
problem6;0.13261103630065918;411.4196190774004
problem6;0.1216728687286377;786.3409591555647
problem6;0.1236715316772461;730.2579620891661
problem6;0.12366938591003418;242.2484912003096
problem6;1.0921132564544678;7067.950627260748
problem6;1.0940742492675781;9113.183441766787
problem6;1.0930440425872803;4442.385883591981
problem6;1.082139492034912;5533.099029299374
problem6;1.088090181350708;6699.639956641364
problem6;1.082106351852417;16071.963812306241
problem6;1.0970330238342285;6734.93581531607
problem6;1.0841000080108643;9907.543735130628
problem6;1.1248595714569092;2600.1748257978784
problem6;1.080146312713623;2211.0201948787994
problem6;1.0870895385742188;5063.179988100282
problem6;1.0880968570709229;16824.367490550405
problem6;1.091078281402588;8464.385234554611
problem6;1.0810763835906982;5918.4571726513095
problem6;1.114020824432373;6797.246027459263
problem6;1.0861279964447021;9633.356777488414
problem6;1.0880944728851318;9810.973966442067
problem6;9.18989872932434;17173.269931268307
problem6;9.24329924583435;18435.40797835956
problem6;9.37291693687439;36353.71376576569
problem6;9.275718212127686;45771.88402221289
problem6;9.264777421951294;47982.44724838424
problem6;9.305080890655518;18795.11650451089
problem6;9.304450511932373;13087.537116631445
problem6;9.288461685180664;44820.71321805412
problem7;0.1279127597808838;4.911888338464904
problem7;0.126678466796875;3.6333984806321933
problem7;0.12461352348327637;3.895339317769029
problem7;0.1236722469329834;3.990101359139442
problem7;0.12466931343078613;3.5842393605610265
problem7;0.1466054916381836;4.582436856147936
problem7;0.1266627311706543;4.296914325965034
problem7;0.13962817192077637;3.9509220446502273
problem7;0.13460111618041992;5.818574882408621
problem7;0.16556024551391602;3.89132809046409
problem7;0.1412982940673828;3.1973154421192325
problem7;0.1164093017578125;3.965867750134593
problem7;0.14225006103515625;4.707387475212138
problem7;0.1262986660003662;3.6160991889277505
problem7;0.12363171577453613;4.910251189205409
problem7;0.1326460838317871;4.60317728187416
problem7;0.12666010856628418;3.45859981180462
problem7;0.12569856643676758;3.727494059872688
problem7;0.12466859817504883;2.6652451613750934
problem7;0.12366700172424316;3.52185482317236
problem7;0.12363338470458984;3.388983222731028
problem7;0.12466812133789062;3.6250156537086884
problem7;0.13065147399902344;3.4946713391502353
problem7;0.1296529769897461;3.7531931283921853
problem7;0.12865328788757324;3.883821348069622
problem7;0.13065099716186523;3.051424596366109
problem7;0.12370514869689941;3.998433724120163
problem7;0.12662506103515625;3.8158574520880153
problem7;0.1266636848449707;3.5393056689099014
problem7;0.12865591049194336;3.560605380229668
problem7;0.1296534538269043;4.181893102673822
problem7;0.12566351890563965;3.9504840663843943
problem7;0.13164806365966797;3.2556341748761723
problem7;0.12569880485534668;3.8114085481588393
problem7;0.12366986274719238;3.6585632442555656
problem7;0.24730324745178223;3.7311936316531913
problem7;0.25033092498779297;4.252804515087464
problem7;0.25830984115600586;4.882410340397499
problem7;0.2473757266998291;4.966723281042627
problem7;0.2502903938293457;3.4798387217825133
problem7;0.2663247585296631;3.9415151415732916
problem7;0.24634027481079102;4.433599999367507
problem7;0.2572786808013916;3.682118403051557
problem7;0.250363826751709;3.9490827028251356
problem7;0.2652919292449951;3.6755410057111346
problem7;0.24733734130859375;3.457191345117505
problem7;0.24733972549438477;3.88691885390729
problem7;0.2448413372039795;3.50920587682582
problem7;0.2534670829772949;3.115480386878041
problem7;0.25310850143432617;3.717335433993979
problem7;0.24578094482421875;3.2929056294718535
problem7;0.24621796607971191;4.059852493755132
problem7;0.5066127777099609;3.3669535110844273
problem7;0.5216052532196045;4.538015552840594
problem7;0.5126626491546631;3.7039078211697127
problem7;0.5036532878875732;4.339855785635203
problem7;0.5125956535339355;3.5451894534597193
problem7;0.5126299858093262;3.383110028551026
problem7;0.5245938301086426;4.626902616298166
problem7;0.5265994071960449;2.906854614122873
spheref;0.0009992122650146484;27.055840845766035
spheref;0.0009965896606445312;16.000738320316508
spheref;0.0009968280792236328;199.79261488030582
spheref;0.0009970664978027344;215.8367935355495
spheref;0.000997781753540039;76.08256871123925
spheref;0.0020012855529785156;59.55036952946144
spheref;0.0009908676147460938;67.81495356891683
spheref;0.000997781753540039;0.0
spheref;0.001990795135498047;225.8730960856898
spheref;0.0009982585906982422;94.12142564087215
spheref;0.0009965896606445312;95.93473900028697
spheref;0.0009982585906982422;153.9740334074521
spheref;0.0009975433349609375;25.548076983767874
spheref;0.0009961128234863281;132.55934574924444
spheref;0.0009980201721191406;123.31861297761364
spheref;0.000997304916381836;97.4200874827183
spheref;0.0009968280792236328;108.92950921079442
spheref;0.0009968280792236328;164.8872763504109
spheref;0.001995563507080078;107.0266556753181
spheref;0.0010349750518798828;55.917597775670295
spheref;0.0009970664978027344;192.5691014347549
spheref;0.0019583702087402344;96.90794139906735
spheref;0.0009961128234863281;202.01647436054338
spheref;0.002035856246948242;94.05926982938027
spheref;0.0009915828704833984;121.90643038054847
spheref;0.0019593238830566406;148.47732220103325
spheref;0.000997304916381836;120.91977234637132
spheref;0.0009968280792236328;100.0
spheref;0.0010330677032470703;148.288767112241
spheref;0.000997304916381836;51.62800770503877
spheref;0.0009982585906982422;152.90449405834426
spheref;0.0009975433349609375;119.01269811350066
spheref;0.0009605884552001953;154.37448812505286
spheref;0.0009987354278564453;79.51885280673899
spheref;0.0010313987731933594;61.61100201700748
spheref;0.0010001659393310547;0.0
spheref;0.0009949207305908203;100.12154965692604
spheref;0.0009970664978027344;159.09258722202006
spheref;0.0009980201721191406;22.8167389686474
spheref;0.0009970664978027344;129.97734902366176
spheref;0.0009660720825195312;0.3707795317490531
spheref;0.0010497570037841797;46.69308578980068
spheref;0.0009768009185791016;140.42512545903395
spheref;0.0009989738464355469;80.54343633315895
spheref;0.0009944438934326172;62.03913079803149
spheref;0.0009975433349609375;105.98211950655164
spheref;0.0009982585906982422;154.26503402260556
spheref;0.0009970664978027344;123.10986802193617
spheref;0.0010001659393310547;40.51637634197584
spheref;0.000993967056274414;11.633629203559499
spheref;0.000997781753540039;80.40844043349429
spheref;0.0009610652923583984;109.75038361017592
spheref;0.0009987354278564453;4.096128429117899
spheref;0.0009992122650146484;146.6651990124787
spheref;0.0010306835174560547;1.6359428391953181
spheref;0.0009965896606445312;31.30139253138698
spheref;0.0009970664978027344;0.0038092628401688007
spheref;0.0009615421295166016;76.80765958241521
spheref;0.0010333061218261719;82.67628577749535
spheref;0.0019605159759521484;113.36701293328176
zakharov;0.002026796340942383;39.78591062801459
zakharov;0.0009975433349609375;35.729896888661685
zakharov;0.0009617805480957031;25.28985292024773
zakharov;0.0030274391174316406;23.273524794653834
zakharov;0.0019958019256591797;26.07780796380189
zakharov;0.0019936561584472656;10.096095863160073
zakharov;0.0009975433349609375;21.963347959773692
zakharov;0.0019958019256591797;153.0777467072724
zakharov;0.0010008811950683594;67.26671894472007
zakharov;0.0019905567169189453;594.4149239011208
zakharov;0.0009965896606445312;18.039918372794016
zakharov;0.0019593238830566406;26.03533884012326
zakharov;0.0019969940185546875;48.646931266052135
zakharov;0.0019948482513427734;29.3752109403369
zakharov;0.000997781753540039;29.71583185394259
zakharov;0.001990795135498047;14.672073673279442
zakharov;0.0010366439819335938;51.578001078180556
zakharov;0.001993894577026367;52.61038607664904
zakharov;0.001992464065551758;85.27555653637927
zakharov;0.0009982585906982422;33.60969940889925
zakharov;0.0019941329956054688;63.030556145872595
zakharov;0.0019593238830566406;27.957133171617823
zakharov;0.0030264854431152344;130.31501811784364
zakharov;0.0009615421295166016;72.62978903658725
zakharov;0.0019958019256591797;123.64536436527182
zakharov;0.0020296573638916016;149.719020244146
zakharov;0.0020024776458740234;210.49412738451736
zakharov;0.0019876956939697266;135.92751090840852
zakharov;0.0009975433349609375;37.80876162821906
zakharov;0.0019953250885009766;84.19173403642247
zakharov;0.0019583702087402344;50.912650021828995
zakharov;0.0019974708557128906;37.952291642096036
zakharov;0.0009965896606445312;34.24690615453182
zakharov;0.001994609832763672;47.049164382062955
zakharov;0.0009975433349609375;51.44977725087185
zakharov;0.0019943714141845703;22.84461379054626
zakharov;0.001994609832763672;75.95091394233745
zakharov;0.0010306835174560547;9.29726655606666
zakharov;0.0019936561584472656;21.413294343494762
zakharov;0.0019593238830566406;41.93553026473496
zakharov;0.0009975433349609375;17.788619531752712
zakharov;0.0019943714141845703;7.425762294145174
zakharov;0.000997304916381836;25.73816762108046
zakharov;0.0019948482513427734;45.00364024205176
zakharov;0.000997304916381836;10.39756794981457
zakharov;0.000997304916381836;14.693190162733035
zakharov;0.001994609832763672;6.9913221185277985
zakharov;0.0009970664978027344;8.743717275005604
zakharov;0.0019948482513427734;15.151342980741738
zakharov;0.0009970664978027344;20.10117918786568
zakharov;0.001995086669921875;12.560838115533576
zakharov;0.000997304916381836;11.95830025672625
zakharov;0.0019943714141845703;5.476763992781857
zakharov;0.000997781753540039;20.03732852791347
zakharov;0.001994609832763672;7.7679653421768275
zakharov;0.0009970664978027344;5.412816824087797
zakharov;0.0019948482513427734;6.7671222427297195
zakharov;0.0009975433349609375;2.3800053499569422
zakharov;0.0019943714141845703;15.226486517818408
zakharov;0.0019948482513427734;7.562799228116894
rosenbrock;0.002027750015258789;1851.6001944904806
rosenbrock;0.000995635986328125;12359.47661800888
rosenbrock;0.0019948482513427734;29387.259190810124
rosenbrock;0.001993894577026367;29285.12489100302
rosenbrock;0.001994609832763672;8039.217445273645
rosenbrock;0.001961231231689453;75551.82770869618
rosenbrock;0.0010306835174560547;39363.85547411652
rosenbrock;0.0009632110595703125;4998.742253460355
rosenbrock;0.001031637191772461;49571.45648234364
rosenbrock;0.0019593238830566406;4938.591881751289
rosenbrock;0.001994609832763672;34191.591118002274
rosenbrock;0.0010004043579101562;136089.09984949714
rosenbrock;0.0009949207305908203;7937.5313376474105
rosenbrock;0.001996755599975586;103191.77227529227
rosenbrock;0.0009975433349609375;36383.69715683243
rosenbrock;0.0009970664978027344;91351.02042471875
rosenbrock;0.0009975433349609375;6495.3943680368675
rosenbrock;0.00099945068359375;23309.415702298626
rosenbrock;0.0009953975677490234;177377.11514448997
rosenbrock;0.0009970664978027344;36929.88743042356
rosenbrock;0.001993417739868164;52793.085551635544
rosenbrock;0.0020294189453125;147062.19439187527
rosenbrock;0.0009975433349609375;15269.8563695673
rosenbrock;0.0009686946868896484;199249.4363865317
rosenbrock;0.002023935317993164;209181.26113754575
rosenbrock;0.0009963512420654297;26200.190298261303
rosenbrock;0.0010182857513427734;214118.6999710919
rosenbrock;0.0019378662109375;97216.62226832697
rosenbrock;0.0010323524475097656;142883.49262991868
rosenbrock;0.0009996891021728516;49407.579576483564
rosenbrock;0.0009953975677490234;56417.5738507044
rosenbrock;0.0009624958038330078;87972.64717098622
rosenbrock;0.0010323524475097656;27987.4259277306
rosenbrock;0.000997304916381836;105995.91537313009
rosenbrock;0.001958131790161133;130719.19229494937
rosenbrock;0.0010330677032470703;32778.405736998
rosenbrock;0.000995635986328125;53766.404991905525
rosenbrock;0.0009999275207519531;65000.766478644364
rosenbrock;0.0009989738464355469;45688.18636885838
rosenbrock;0.0009958744049072266;11928.477132724207
rosenbrock;0.0009980201721191406;18161.78139092603
rosenbrock;0.001993894577026367;29042.978513040427
rosenbrock;0.0009970664978027344;64268.1682288558
rosenbrock;0.0009992122650146484;148525.76600397553
rosenbrock;0.0010004043579101562;796.7552015522483
rosenbrock;0.0009918212890625;61670.659131649416
rosenbrock;0.0009982585906982422;18632.38153618312
rosenbrock;0.0009965896606445312;2922.67221340908
rosenbrock;0.0019948482513427734;75589.44901981267
rosenbrock;0.000997781753540039;3662.7735912367125
rosenbrock;0.0009641647338867188;4672.187421600723
rosenbrock;0.0010323524475097656;32152.20118513928
rosenbrock;0.0009946823120117188;12151.597332210564
rosenbrock;0.0010030269622802734;3143.448499557508
rosenbrock;0.0009918212890625;5875.522539089548
rosenbrock;0.0019621849060058594;18682.57897701011
rosenbrock;0.0009975433349609375;13165.62476317917
rosenbrock;0.0009961128234863281;15469.612019544531
rosenbrock;0.0019936561584472656;9977.677870787751
rosenbrock;0.0009961128234863281;34684.60942743908
modified_rosenbrock;0.000997304916381836;-1.0191101064637151
modified_rosenbrock;0.012006759643554688;-1.018917110523302
modified_rosenbrock;0.0009596347808837891;-1.008831534824477
modified_rosenbrock;0.0010318756103515625;-1.0185640172736279
modified_rosenbrock;0.0009980201721191406;-0.9845673445622454
modified_rosenbrock;0.0009613037109375;-1.0161967082796153
modified_rosenbrock;0.0009953975677490234;-1.0165331139541725
modified_rosenbrock;0.0009996891021728516;-1.0188986907566457
modified_rosenbrock;0.0009999275207519531;-1.0189948712549695
modified_rosenbrock;0.0009965896606445312;-1.0150813656416908
modified_rosenbrock;0.0009965896606445312;-1.0177692386876525
modified_rosenbrock;0.0020294189453125;-1.01792322508828
modified_rosenbrock;0.0009970664978027344;-1.0189743096457191
modified_rosenbrock;0.0009641647338867188;-1.0172386885040703
modified_rosenbrock;0.0029900074005126953;-1.0168840838200113
modified_rosenbrock;0.001993417739868164;-1.0185098728223276
modified_rosenbrock;0.001995086669921875;-1.0178595458926045
modified_rosenbrock;0.0009970664978027344;-1.0108447115646828
modified_rosenbrock;0.001996278762817383;-1.0092518804631885
modified_rosenbrock;0.0009961128234863281;-1.0178922675128306
modified_rosenbrock;0.001995563507080078;-1.0170230721049847
modified_rosenbrock;0.0019941329956054688;-0.8433082453518704
modified_rosenbrock;0.0010008811950683594;-1.0169397419110602
modified_rosenbrock;0.00199127197265625;-1.0188133893858977
modified_rosenbrock;0.0009965896606445312;-1.0166329914532182
modified_rosenbrock;0.000997304916381836;-0.9393436534341459
modified_rosenbrock;0.000997304916381836;-1.018752429228336
modified_rosenbrock;0.0009970664978027344;-1.0081284534688002
modified_rosenbrock;0.000997304916381836;-1.0178821090176902
modified_rosenbrock;0.000997781753540039;-1.0182542813435915
modified_rosenbrock;0.000997781753540039;-1.0187706605003084
modified_rosenbrock;0.001994609832763672;-1.0170901451933645
modified_rosenbrock;0.0009970664978027344;-1.0141205308909926
modified_rosenbrock;0.0010333061218261719;-1.0178858573782064
modified_rosenbrock;0.0009970664978027344;-1.0183211271825243
modified_rosenbrock;0.0009629726409912109;-1.0190232780216175
modified_rosenbrock;0.001031637191772461;-1.018332011351012
modified_rosenbrock;0.00099945068359375;-1.0191415174013907
modified_rosenbrock;0.0009856224060058594;-1.0177955718996068
modified_rosenbrock;0.0009710788726806641;-1.0189890829511037
modified_rosenbrock;0.0019953250885009766;-1.0156938611020745
modified_rosenbrock;0.000997781753540039;-1.0191611212178788
modified_rosenbrock;0.0019936561584472656;-1.0189997385379796
modified_rosenbrock;0.000997781753540039;-1.0191453666993353
modified_rosenbrock;0.000997304916381836;-1.016411455086749
modified_rosenbrock;0.00099945068359375;-1.0191662572558073
modified_rosenbrock;0.0019960403442382812;-1.0190334203733242
modified_rosenbrock;0.0009951591491699219;-1.0181416193358563
modified_rosenbrock;0.000997304916381836;-1.0188745204958487
modified_rosenbrock;0.000997304916381836;-1.0190282244424496
modified_rosenbrock;0.000997304916381836;-1.019089708920632
modified_rosenbrock;0.0009982585906982422;-1.0191066788234642
modified_rosenbrock;0.002990245819091797;-1.0191617721464303
modified_rosenbrock;0.0009963512420654297;-1.0186781361047277
modified_rosenbrock;0.000997304916381836;-1.0191498843944051
modified_rosenbrock;0.0009975433349609375;-1.0191672466680424
modified_rosenbrock;0.0009970664978027344;-1.019160439038093
modified_rosenbrock;0.0009970664978027344;-1.0171129813920003
modified_rosenbrock;0.001996278762817383;-1.01859466372354
modified_rosenbrock;0.0009963512420654297;-1.0191636168082319
easom;0.001996755599975586;-1.705267676004607e-146
easom;0.0009970664978027344;-0.0
easom;0.0009970664978027344;-4.017505994403795e-36
easom;0.0;0.0
easom;0.0009975433349609375;-0.0
easom;0.000997781753540039;-0.0
easom;0.0009970664978027344;-6.031774304555132e-10
easom;0.0009975433349609375;-1.1531763942014118e-15
easom;0.000997304916381836;-2.2658783166779377e-137
easom;0.000997304916381836;-2.5316909216301737e-77
easom;0.0009970664978027344;0.0
easom;0.000997781753540039;-3.296558472641213e-264
easom;0.001993894577026367;0.0
easom;0.0009963512420654297;-0.0
easom;0.0009984970092773438;-3.653254036272399e-44
easom;0.0009961128234863281;-6.187578739043454e-34
easom;0.000997304916381836;-2.864732454518107e-144
easom;0.0009963512420654297;-1.6751744156690966e-20
easom;0.0009989738464355469;0.0
easom;0.0009970664978027344;-6.7358942889126065e-25
easom;0.0;-0.495594787969775
easom;0.0019943714141845703;-5.2093377862787416e-08
easom;0.0009980201721191406;0.0
easom;0.0009965896606445312;0.0
easom;0.0010340213775634766;-0.0
easom;0.0009980201721191406;0.0
easom;0.0;-1.8955313455677878e-28
easom;0.0009615421295166016;-2.4613297839464678e-45
easom;0.0019948482513427734;-8.013541922457083e-45
easom;0.0019960403442382812;-3.1957645954839114e-98
easom;0.000997304916381836;-2.9244496339888996e-81
easom;0.000997304916381836;0.0
easom;0.000997304916381836;-9.032838597391725e-201
easom;0.0009984970092773438;0.0
easom;0.000995635986328125;-0.1739864551667388
easom;0.000997304916381836;-0.036516151477003864
easom;0.0009951591491699219;-4.9672535790094756e-11
easom;0.0009968280792236328;0.0
easom;0.0009968280792236328;-0.0
easom;0.0009980201721191406;-0.9256768994623729
easom;0.0009970664978027344;-7.697479325019376e-23
easom;0.000997304916381836;-2.379271794846865e-27
easom;0.0;-9.843708040904638e-126
easom;0.001033782958984375;-0.7090858601367064
easom;0.0009605884552001953;-9.074718569401534e-137
easom;0.0010004043579101562;-1.7044108800178998e-91
easom;0.0009975433349609375;-1.1481420855596796e-168
easom;0.000997781753540039;-1.448479245794205e-86
easom;0.000997781753540039;-1.2081592811988953e-08
easom;0.0009968280792236328;-0.06619582055628076
easom;0.0009975433349609375;-3.8808376784552773e-190
easom;0.0009970664978027344;-3.3775107072155746e-08
easom;0.0009970664978027344;-1.6759822027032158e-13
easom;0.000997304916381836;-0.0009721213583551745
easom;0.0009968280792236328;-2.8740514015678782e-05
easom;0.0009989738464355469;-0.022972611823681086
easom;0.001993894577026367;-0.38046357923108554
easom;0.0010304450988769531;-2.1475319716558017e-15
easom;0.001993894577026367;-1.477488082644323e-34
easom;0.0009629726409912109;-2.9287189402912825e-43
ackley;0.0029866695404052734;15.73880275409881
ackley;0.000997781753540039;17.29471672419442
ackley;0.0009965896606445312;18.49614063756384
ackley;0.0010001659393310547;18.900980841832958
ackley;0.001995086669921875;17.10554845232559
ackley;0.0009982585906982422;14.764286199563406
ackley;0.001992464065551758;19.99561029265384
ackley;0.0020322799682617188;15.625214952055305
ackley;0.0019919872283935547;19.106578809127097
ackley;0.0009598731994628906;17.080781946242062
ackley;0.0019953250885009766;14.469898489596611
ackley;0.0009975433349609375;15.142120178922273
ackley;0.000997304916381836;18.405932844093908
ackley;0.0009970664978027344;19.83335657480367
ackley;0.002030611038208008;13.931324431343814
ackley;0.0009992122650146484;18.806470655679117
ackley;0.0009982585906982422;19.004456896285852
ackley;0.001958608627319336;20.168292581964625
