Best Score,Mean_best,Std_best,Mean_f,Mean_acc,Std_scc,Max_acc,Max Iteration,Time
[1.48511329],1.4851132886166313919,0.0,5.236308192544695951,0.7482470468448325,1.1102230246251565e-16,0.7482470468448323,10000,13.15278959274292
[2.02286619],2.0228661938837491714,4.336808689942017736e-19,6.0023592219766959545,0.7665216250965745,2.220446049250313e-16,0.7665216250965743,10000,12.448285818099976
[0.93836523],0.93836522941327786816,2.168404344971008868e-19,6.2188416868643904005,0.7729170452440359,2.220446049250313e-16,0.7729170452440361,10000,14.331109285354614
[1.68198523],1.6819852327633984934,0.0,5.3328256942963837774,0.775096809699203,2.220446049250313e-16,0.7750968096992028,10000,14.25500202178955
[2.53474447],2.534744474270827569,2.168404344971008868e-19,5.5189177973961040516,0.7282945375794814,0.0,0.7282945375794814,10000,13.80252456665039
[2.48927136],2.4892713565909252355,0.0,6.1763966218340812056,0.7463104456811221,1.1102230246251565e-16,0.7463104456811223,10000,13.256928205490112
[1.781601],1.781601002295489181,4.336808689942017736e-19,5.594810422426937476,0.7671153933265245,2.220446049250313e-16,0.7671153933265247,10000,13.779915809631348
[1.76014071],1.7601407095047545628,0.0,5.6971313975005494186,0.7553550924337101,2.220446049250313e-16,0.7553550924337099,10000,13.90362000465393
[2.67890383],2.6789038341274195832,2.168404344971008868e-19,5.666049961844512927,0.7646062785796465,2.220446049250313e-16,0.7646062785796462,10000,13.59684944152832
[1.18414758],1.1841475801753155798,1.084202172485504434e-19,5.363655052323775749,0.7415293063937969,1.1102230246251565e-16,0.7415293063937968,10000,13.979164361953735
[1.64101315],1.6410131474797971169,2.168404344971008868e-19,6.3571503742225645363,0.7543426282679154,2.220446049250313e-16,0.7543426282679156,10000,13.110885620117188
[2.22503759],2.2250375943855936135,2.168404344971008868e-19,5.7197523264933513502,0.7404492314607319,1.1102230246251565e-16,0.740449231460732,10000,12.881160497665405
[1.94281369],1.9428136936878888512,1.084202172485504434e-19,5.464710970863120613,0.7461873252623512,0.0,0.7461873252623512,10000,13.589235782623291
[2.25606641],2.2560664086627724794,2.168404344971008868e-19,5.50403288628935719,0.7312722836243589,1.1102230246251565e-16,0.731272283624359,10000,12.878292560577393
[1.4921635],1.4921634974726859189,2.168404344971008868e-19,5.9719241496157043246,0.7590744687893001,2.220446049250313e-16,0.7590744687892998,10000,13.177921056747437
[1.8844577],1.8844577002402912188,3.252606517456513302e-19,5.1849545493748353366,0.7782420886941276,2.220446049250313e-16,0.7782420886941274,10000,12.948862552642822
[2.30169208],2.3016920805219031121,2.168404344971008868e-19,5.3742507517960245093,0.7446104371526895,1.1102230246251565e-16,0.7446104371526896,10000,12.832026720046997
[2.34654002],2.3465400230308262215,0.0,5.9994726187373859944,0.8186201374786566,3.3306690738754696e-16,0.8186201374786563,10000,14.098114967346191
[1.77053497],1.7705349652688413859,3.252606517456513302e-19,5.759309299765958103,0.7510220787852104,2.220446049250313e-16,0.7510220787852107,10000,12.847964763641357
[1.72637635],1.7263763515120492203,1.084202172485504434e-19,5.7797126347307469277,0.7598306494322886,2.220446049250313e-16,0.7598306494322888,10000,13.138123273849487
