Best Score,Mean_best,Std_best,Mean_f,Mean_acc,Std_scc,Max_acc,Max Iteration,Time
[1.35376314],1.3670538651583953795,0.12475727269517673095,5.5168823052753452776,0.7651991195210497,0.0037111339353425245,0.7657266362058524,10000,24.615411043167114
[9.32160385e-06],0.12853975008234595125,0.2316085660251051897,5.021759571825911459,0.8930308946142207,0.049533797268910544,0.9684079957481367,9472,24.459134817123413
[0.00026497],0.20555256534789334746,0.20605313486632689079,5.2452849581424871262,0.8624715532353766,0.053559177409773395,0.9596585502328512,10000,20.45391869544983
[3.24683963e-05],0.22946983659713303929,0.45541217805495320717,5.183997641189961344,0.9237867073790361,0.06225683445408808,0.9633871457985032,10000,22.40323281288147
[0.00013946],0.2098283956951896752,0.31533016996083201784,5.0905249478585237314,0.9012982787370691,0.06671511049351884,0.9623804321038489,10000,21.146019458770752
[0.00231737],0.26967853411929793838,0.25941879546837862206,5.351691247108160065,0.8551281109738352,0.03300616416080418,0.9221571859731617,10000,25.871206521987915
[7.89291279e-05],0.63653495916043756434,1.1082829111039055716,4.602693310573905012,0.8841273692503819,0.056552677974750366,0.9566142769624341,10000,22.572598695755005
[0.5224478],0.5341039247094411797,0.094598120183741589995,4.7869929584739169684,0.794741315943576,0.0035034720825674217,0.7951809528198095,10000,22.044843673706055
[0.00064268],0.7093575243812326023,0.7097222964952814694,5.110662856714614071,0.8403532259683412,0.055026542763401395,0.94093682718482,10000,22.04185938835144
[0.01119112],0.2491523232403865184,0.27415111782383952616,4.909474981247269944,0.8618918915795337,0.04988351109483407,0.9207805169346055,10000,22.05056643486023
[0.53108309],1.0656153605161349906,0.5737944715632777128,5.371922944486810447,0.8045144272488104,0.026944582239707984,0.8302230637694671,10000,22.436519384384155
[0.00327078],0.6341592539171082563,0.2264646155783682519,5.3809555472629683566,0.7969090644518143,0.03577022275210106,0.9291009010465684,10000,21.24865198135376
[0.000988],0.4734311634180834137,0.31281374655027536418,5.311196195531661557,0.8354625452717164,0.03874140781337075,0.9310766532170711,10000,21.459869384765625
[0.00621414],0.17449747346653274561,0.19025049559640193595,5.235571551417296168,0.8851400241701846,0.03955416177032294,0.9370866300490988,10000,25.71271824836731
[0.00099156],0.20947643270133145623,0.29712557273701322035,4.885546039029966655,0.8921241562389758,0.06784439655512471,0.9470697184350371,10000,22.00040864944458
[0.0973968],1.0897383678876484477,0.6890970079929248826,5.5017784562208582135,0.8059488236713458,0.02545713253860196,0.8628973004846358,10000,22.04762053489685
[0.00302597],1.1987526483333623423,1.0857985142252338489,5.6297404777179487585,0.8350905909195859,0.044351659335195484,0.9262697070640421,10000,25.827855348587036
[0.02719325],0.30318285187793922865,0.22766570433107078829,5.106357703888791879,0.8273948985518509,0.02579322036046435,0.8838782405730178,10000,23.202466249465942
[0.00411766],0.29104590593049493562,0.17426768807849144904,5.3195889975205688125,0.851053253843525,0.02907083850744268,0.9238343721815846,10000,21.17553400993347
[0.00010493],0.39922366018526889335,0.23622390967061317597,5.32206978992081596,0.815854856390047,0.06176488978528098,0.9537668858005155,10000,25.390763759613037
