Best Score,Mean_best,Std_best,Mean_f,Mean_acc,Std_scc,Max_acc,Max Iteration,Time
[423.92059413],423.92059413385513617,5.551115123125782702e-17,673.5448803194209061,0.5396085393201481,1.1102230246251565e-16,0.5396085393201482,10000,6.035159587860107
[406.9419571],406.9419571016648835,5.551115123125782702e-17,667.54883870771607673,0.548922425129743,1.1102230246251565e-16,0.5489224251297429,10000,5.924087285995483
[401.09211146],401.0921114624234535,2.775557561562891351e-17,662.5154449854933455,0.5521763117797232,0.0,0.5521763117797232,10000,7.5169007778167725
[393.40676749],393.4067674910204427,2.775557561562891351e-17,669.1262133726746183,0.5564874480406329,1.1102230246251565e-16,0.556487448040633,10000,7.417604446411133
[467.27233084],467.27233083680429673,8.326672684688674053e-17,663.42555295827577494,0.516640749112627,2.220446049250313e-16,0.5166407491126273,10000,6.0021796226501465
[391.14806332],391.15340127083826824,0.3044079676210189916,664.48666924373977877,0.5577594864667997,0.0001697801821548107,0.5577624714455377,10000,6.042586326599121
[458.40965299],458.40965299232673352,8.326672684688674053e-17,665.50785291147224265,0.5212465911388584,0.0,0.5212465911388584,10000,7.510037660598755
[400.69261697],400.6926169681092773,0.0,670.07102609410315674,0.5523993873059885,1.1102230246251565e-16,0.5523993873059884,10000,5.894972562789917
[463.31889572],463.31889572349189738,0.0,666.11550428477604446,0.5186898631217643,0.0,0.5186898631217643,10000,7.428534269332886
[377.75125964],377.7512596365562105,0.0,673.51671976796611474,0.565401760451934,1.1102230246251565e-16,0.5654017604519341,10000,5.897950887680054
[347.09626858],347.09626857728299226,5.551115123125782702e-17,669.53427929533931,0.5834089123749264,2.220446049250313e-16,0.5834089123749266,10000,5.941969394683838
[462.30277812],462.30570718561310758,0.20709577596853566822,662.8232247973599204,0.5192164289657385,0.00010684732022151562,0.5192179401661599,10000,7.21923041343689
[324.92074269],324.92074269367497424,5.551115123125782702e-17,660.4880967778531612,0.5969362688769462,0.0,0.5969362688769462,10000,7.492939710617065
[410.4255393],410.42553929640101232,5.551115123125782702e-17,663.5889710721551681,0.5469958392595046,1.1102230246251565e-16,0.5469958392595047,10000,6.344285249710083
[337.00744475],337.00744475251148097,5.551115123125782702e-17,670.7340988044941427,0.5895079508976384,0.0,0.5895079508976384,10000,5.920190811157227
[363.77938049],363.7793804895526599,2.775557561562891351e-17,673.82563080414334333,0.5735147244689729,2.220446049250313e-16,0.5735147244689727,10000,7.559032440185547
[455.79169382],455.79169381955321375,2.775557561562891351e-17,665.6174696220760144,0.5226156193278034,1.1102230246251565e-16,0.5226156193278035,10000,5.909557580947876
[468.5128315],468.51283150238902708,5.551115123125782702e-17,669.5475064440259863,0.515999570505155,0.0,0.515999570505155,10000,5.9231603145599365
[395.28376605],395.28376604890680818,5.551115123125782702e-17,668.0319782860157104,0.5554306769192757,1.1102230246251565e-16,0.5554306769192758,10000,5.937781810760498
[215.9272356],215.92723559983480118,0.0,660.4050903035118957,0.6714218239141296,2.220446049250313e-16,0.6714218239141294,10000,7.562530994415283
