Best Score,Mean_best,Std_best,Mean_f,Mean_acc,Std_scc,Max_acc,Max Iteration,Time
[5.11721254e-06],0.28990422174451383234,0.6051586381841993091,1.6358511554818523201,0.8902771722247538,0.06812506000993815,0.9735704966465265,81,0.11468815803527832
[7.32700422e-06],0.17683335076707957556,0.4063752873258735171,2.1541778759788339644,0.9029854041628241,0.057541735571234445,0.9686128425041131,94,0.1325240135192871
[9.70440453e-06],0.30305387913594382415,0.58202059637903969907,1.413748209891318846,0.8885596621332363,0.0755297649908411,0.9721646628714745,121,0.17045378684997559
[9.03235582e-06],0.24708365088028156507,0.44641520647765266924,2.2258560824868245075,0.8962651543081187,0.057315159035278944,0.9702345672958119,92,0.13236427307128906
[6.91589692e-06],0.26516727492005884935,0.4429399768575615017,1.9897041020802762253,0.8874043817419004,0.062390317351748846,0.969717184117317,89,0.12819504737854004
[9.38016035e-06],0.28159490256324321583,0.5238893628264883159,2.012484793974900211,0.8893463039139148,0.06474778545883154,0.9697796539589233,96,0.13797259330749512
[9.80417005e-06],0.6745357789040033615,1.1040177308324336906,2.287406615694320386,0.8745945868214122,0.08462754658020916,0.9709811960794933,87,0.18870997428894043
[8.53552766e-06],0.15302357960197786861,0.41684701881702754817,1.7732565073162751036,0.901913506661447,0.06087778733324047,0.9691837292194609,111,0.15962791442871094
[9.85511873e-06],0.22926311875232002069,0.61770727794893418304,1.2827720422574576544,0.9009355776211493,0.06503345657117506,0.9642870289874568,121,0.17300820350646973
[8.979562e-06],0.25130266741854378912,0.5963792177299267456,1.6979397715329896151,0.8977986643545495,0.06644627956211607,0.9684297726382838,128,0.28999757766723633
[9.43343227e-06],0.18343077711339724136,0.30539914317628092232,1.8103769174366886056,0.8923867148445187,0.06187384923730548,0.9699598869242128,110,0.2190849781036377
[8.15568586e-06],0.23103316674705824058,0.46182476843867765952,1.7542593471341145805,0.8899302174130586,0.06382054133634248,0.9684384773865723,95,0.22610116004943848
[7.65717726e-06],0.059669946915669677964,0.10720190684234136166,1.1057917107357186351,0.9031977221709635,0.046249871041139284,0.9703702337280558,97,0.18801450729370117
[9.51890745e-06],0.4305285336314138036,0.83206730840544954,2.1550767669433062244,0.8892296789097975,0.06833495274169016,0.970890795983778,97,0.19980454444885254
[9.77918921e-06],0.33430899535700781892,0.6197773712103291466,2.0211815474543083151,0.8830737675313202,0.07346546714087288,0.9688490731622391,95,0.16686344146728516
[9.22339764e-06],0.21683753775774480162,0.46398445680181716412,1.8661766132546188345,0.890254211496661,0.05590617754483597,0.9672039194260378,83,0.17084550857543945
[8.08945022e-06],0.17794040387705932438,0.37761207658008532958,1.2182319804874744497,0.8929452464412251,0.06194076886966324,0.9686639383785671,120,0.16988110542297363
[8.65839144e-06],0.4962388445126225519,0.88210427137539913035,2.1528266440166731253,0.8771847230065152,0.0781857454902193,0.9702837100568255,95,0.18118500709533691
[7.23885538e-06],0.23765994693569975676,0.48566737927358183882,2.3234153794212052567,0.8864936115706106,0.05841153126775139,0.9689633797335909,78,0.16731786727905273
[7.79587999e-06],0.3901200929641767993,0.83310673787962437,1.6987626157934662443,0.8926785285397021,0.06760238458296838,0.9703856558448091,101,0.16784167289733887
