Best Score,Mean_best,Std_best,Mean_f,Mean_acc,Std_scc,Max_acc,Max Iteration,Time
[4.35808664],6.1927014764260345033,2.5676738612545464435,6.229058374175793369,0.7172975667192192,0.04344344562967595,0.7531244041746002,10000,12.694628953933716
[3.40986585],4.92997868788337432,2.3382725320268231226,4.964223008582400742,0.7476860371768915,0.04295591096305136,0.7807149425252662,10000,11.056880474090576
[2.26927963],3.7745676686894818832,2.4791574981487585177,3.810174832564976924,0.7613468592686311,0.04622640007293025,0.7948935501323536,10000,10.816493272781372
[4.39739169],4.9468104485442279694,1.8961461445837807984,4.9789888742089735466,0.7385843360327934,0.028983467122656544,0.7492687381910308,10000,12.552606344223022
[4.55921704],5.319176744110422092,1.9206294619152964858,5.35155026946717933,0.7210155827261692,0.03228097636132357,0.7408491735722008,10000,11.98330307006836
[4.38356564],5.953199732813942904,2.4335724170914439925,5.9919547972426001623,0.7106784994684516,0.039189866700371716,0.7396794945979321,10000,12.392793893814087
[4.11228562],5.4114992082950951987,2.0967244481771288459,5.4468937310758309012,0.7244345938524385,0.037417142555187535,0.75552170019367,10000,10.43988299369812
[4.5666485],5.0881585948120203597,1.8866468626039602078,5.1266755582026569634,0.7300850982612407,0.028189572621401437,0.7398206630058084,10000,12.14323115348816
[2.30802954],3.5739733272117128764,2.508841793320793326,3.6145461970830278595,0.7944860966740538,0.05004227164837893,0.8251040905934613,10000,12.787801504135132
[1.59377008],4.5805190791316703455,2.8172128501144955023,4.6170286933133472787,0.7364400124920454,0.05327912942933091,0.8058753767903071,10000,10.781517267227173
[3.3246614],5.610000850194011052,2.6110474399142756055,5.6479203160561302745,0.7313953145655089,0.049181920869384436,0.7816151591416806,10000,12.535904169082642
[1.77742296],3.0735947932733987298,2.3544106124967306547,3.1086953364571140034,0.7739345572258941,0.04658989489155913,0.808610569507481,10000,10.626297950744629
[2.32548673],3.7188006231466354415,2.4426968003717476946,3.754536144451893151,0.7733991855700159,0.04634620754738662,0.80628185072552,10000,12.747934341430664
[4.91055047],5.670525504374448411,1.9597028372546134683,5.704954660749314825,0.7075390022336372,0.029512965158630004,0.722221778190504,10000,12.51633906364441
[4.89401989],5.563504957967670104,1.9543321559735545733,5.601301275251307501,0.7168761848275542,0.030812190688779207,0.733381308018846,10000,11.228713512420654
[6.86452618],7.6546572824779385586,1.7345614002758627705,7.687380258952704916,0.6957608214110773,0.026971515906906426,0.710160852325628,10000,12.702931642532349
[5.2478136],6.2950378558015118503,2.02755384561229356,6.3279229656709069496,0.7189552511349104,0.033199252620216155,0.7390215005374681,10000,12.446532011032104
[3.88006097],5.162560226698982915,2.098051416726508443,5.1953640154289600158,0.727187653288752,0.0382171394126057,0.7583618404414372,10000,12.376359939575195
[4.34800563],5.850701556760641795,2.2380354242269218513,5.8850827798861712124,0.7173899336381483,0.037870310729491374,0.748034859473545,10000,10.611526250839233
[2.28405872],4.903989272290940723,2.6688982254340888457,4.941463097256636154,0.7560667363931235,0.05339813285783525,0.8180539536572746,10000,10.621832370758057
