Best Score,Mean_best,Std_best,Mean_f,Mean_acc,Std_scc,Max_acc,Max Iteration,Time
[-4.33639704e-95],-4.2496754709538964674e-95,5.965988131445456139e-96,-4.249596898882846104e-95,0.9478438232728841,0.007698402733119793,0.9480966571852719,10000,8.16140079498291
[-0.99999122],-0.73468781947339356327,0.38135834787931384963,-0.6618513469660395077,0.9917169191226649,0.027108271322062772,0.999991446735614,154,0.24950432777404785
[-0.97037717],-0.96635279206077029287,0.055112165566984475033,-0.9648676987039395864,0.9993281305004028,0.005793013099084735,0.9994996929356202,10000,9.007235288619995
[-0.99999164],-0.51651115050626493437,0.47755929054097630076,-0.50306410968006927143,0.9823361292160683,0.028018669398690493,0.9999916553338971,162,0.13456010818481445
[-0.99999427],-0.66347061459514401576,0.4275057376536425245,-0.6359332212106715876,0.9898208190471872,0.023109873017216707,0.9999930873943521,171,0.15713977813720703
[-1.24885916e-159],-1.239343366863015986e-159,9.4156903462767660944e-161,-1.23909099142006757e-159,0.9323015654309814,0.002549930534953002,0.9323751679275768,10000,9.033799171447754
[-0.99999789],-0.7752669963920420488,0.39837245485167558374,-0.7022626665339430287,0.9870127921105446,0.03570083709108095,0.9999958115878198,165,0.1402750015258789
[-3.40879275e-31],-3.3618228672951270721e-31,3.9647909643041760274e-32,-3.360545223169556897e-31,0.9708699382897834,0.00858770945100718,0.971266779659109,10000,6.347357273101807
[-5.97552074e-1171],-5.8431534736179489677e-1171,8.6795225075536205517e-1172,-5.843091769430454765e-1171,0.815619577678206,0.012589454309799065,0.8166111442008784,10000,8.401169776916504
[-0.99999799],-0.76009895926069469285,0.35799427314297523363,-0.70063385284966319213,0.9799922822894426,0.0680740419830121,0.9999959069685876,143,0.1314995288848877
[-0.99999122],-0.60689038760121177737,0.4303735944382073143,-0.47960426415612742517,0.9837042087301187,0.034268223048674266,0.9999914484800401,182,0.16861200332641602
[-8.74310045e-12],-8.702519363296762734e-12,5.835147788212576281e-13,-8.699376234503520515e-12,0.9828552686862109,0.0024738097747144133,0.9830022344784516,10000,9.094745635986328
[-0.99999113],-0.84060520989072428977,0.34782981928315730624,-0.78350457378849422456,0.9874005063175577,0.046818986513735054,0.999991402387569,198,0.16928839683532715
[-0.37928125],-0.37383283652746537008,0.042962186752641797237,-0.37375293469700916754,0.9968773464064463,0.00711316817906581,0.9972139159906475,10000,8.379789352416992
[-0.99999049],-0.6769901597166045258,0.43292380695321220203,-0.61522845914368657944,0.973303630778881,0.06797494038094147,0.9999910989035607,176,0.18363571166992188
[-0.99993321],-0.99537348708140353386,0.06300901007912846972,-0.9947860352479855914,0.9997562158884088,0.004757675126473826,0.999976406999019,10000,8.35155463218689
[-6.64560122e-570],-6.571553275321471335e-570,6.6872675477518834077e-571,-6.569614834769756937e-570,0.8720592704694365,0.004010824354285615,0.8722243569657888,10000,8.923385381698608
[-8.11022389e-05],-8.0083202595842405415e-05,8.874037465871455524e-06,-8.0076261342308575744e-05,0.9899945304209554,0.01345333189317747,0.9908213889403771,10000,8.623371839523315
[-0.99998321],-0.9927251579336301386,0.08313464893713515899,-0.9925440234063153481,0.9997894593195015,0.00588027772621339,0.9999881700385406,10000,8.407132625579834
[-0.99999855],-0.54675924537099574856,0.42199837272955196735,-0.49094765710161289622,0.9776665341144885,0.07080220389413827,0.9999965202952416,165,0.1832261085510254
