Best Score,Mean_best,Std_best,Mean_f,Mean_acc,Std_scc,Max_acc,Max Iteration,Time
[323.61030833],323.61176191891290274,0.14535197803802705083,540.0021210783333006,0.5977489925717908,8.934454198390894e-05,0.5977498860618862,10000,7.670631647109985
[358.81794803],358.8186003563635603,0.06522960971271229363,536.48494524413973455,0.5764326515071768,3.832676540376335e-05,0.5764330347939957,10000,6.245146751403809
[379.56824536],379.56824535500385054,2.775557561562891351e-17,561.76544937697811904,0.5643578042963445,1.1102230246251565e-16,0.5643578042963446,10000,6.544052362442017
[379.56824536],379.56824535500385054,2.775557561562891351e-17,533.6754649215441946,0.5643578042963445,1.1102230246251565e-16,0.5643578042963446,10000,7.054431915283203
[350.78708344],350.78803091312330711,0.09474225270127640708,472.3277707914390595,0.5811993167382756,5.617895113280336e-05,0.5811998785558786,10000,6.2386815547943115
[379.56824536],379.56824535500385054,2.775557561562891351e-17,578.16227124896518746,0.5643578042963445,1.1102230246251565e-16,0.5643578042963446,10000,7.317991733551025
[340.0300137],340.03325582865065754,0.32419712706210484441,560.8353561115632673,0.5876693183672467,0.00019209006830583789,0.587671239363982,10000,6.708376169204712
[336.9014918],336.90575847498091197,0.42664620164364598686,547.75193447099251765,0.5895699625199918,0.0002521341892611165,0.5895724839879608,10000,6.136711120605469
[379.56824536],379.56824535500385054,2.775557561562891351e-17,517.2518075687488926,0.5643578042963445,1.1102230246251565e-16,0.5643578042963446,10000,6.596668004989624
[367.66434943],367.6645733439616697,0.02239013053458833202,533.29748511894606616,0.571243324830904,1.3035453624968385e-05,0.5712434551919584,10000,6.830254793167114
[337.93787392],337.94203695223159575,0.41628289869303684251,530.8498337736430142,0.5889392282819579,0.000245826531490007,0.5889416866701954,10000,6.327609062194824
[379.56824536],379.56824535500385054,2.775557561562891351e-17,550.4708215646865551,0.5643578042963445,1.1102230246251565e-16,0.5643578042963446,10000,6.231982469558716
[372.73697194],372.736971944276034,5.551115123125782702e-17,539.2099278527625133,0.5682958351230115,0.0,0.5682958351230115,10000,7.656247615814209
[379.56824536],379.56824535500385054,2.775557561562891351e-17,544.8026971629991438,0.5643578042963445,1.1102230246251565e-16,0.5643578042963446,10000,6.103067636489868
[379.56824536],379.56824535500385054,2.775557561562891351e-17,549.10218165382005584,0.5643578042963445,1.1102230246251565e-16,0.5643578042963446,10000,7.6562535762786865
[379.56824536],379.56824535500385054,2.775557561562891351e-17,579.3089525847912127,0.5643578042963445,1.1102230246251565e-16,0.5643578042963446,10000,7.746798276901245
[335.80264712],335.8062589582908479,0.3611659124514699823,521.4042441360274389,0.5902402125982701,0.00021472688367915873,0.5902423599744784,10000,7.330275058746338
[280.06635522],280.07730128513783407,0.701558784313206183,555.6308408736852163,0.6257828844130715,0.00044837971434540254,0.6257899284997475,10000,6.458420753479004
[379.56824536],379.56824535500385054,2.775557561562891351e-17,577.41946382578256425,0.5643578042963445,1.1102230246251565e-16,0.5643578042963446,10000,6.048091411590576
[366.89657705],366.89784421717924448,0.12671034705399461469,552.8367415703233404,0.5716906296483593,7.333192020782409e-05,0.5716913630042298,10000,5.98828387260437
