Best Score,Mean_best,Std_best,Mean_f,Mean_acc,Std_scc,Max_acc,Max Iteration,Time
[477.86888919],477.8688891868103896,0.0,670.165642308372841,0.5111907891688157,0.0,0.5111907891688157,10000,6.71520733833313
[378.30697388],378.30697388135599313,2.775557561562891351e-17,664.01056139821384294,0.5650822066865073,0.0,0.5650822066865073,10000,6.59533429145813
[358.72340243],358.72340242647710898,5.551115123125782702e-17,667.8319722313992867,0.5764888416898106,2.220446049250313e-16,0.5764888416898104,10000,6.573228359222412
[461.39454977],461.3945497652367761,8.326672684688674053e-17,665.739011696151966,0.519690438485118,1.1102230246251565e-16,0.5196904384851179,10000,8.265129089355469
[416.82075425],416.82075425231618396,2.775557561562891351e-17,665.77303492520548905,0.543480145967168,1.1102230246251565e-16,0.5434801459671681,10000,6.707364559173584
[419.1052734],419.10527340297629853,2.775557561562891351e-17,666.4300448875293013,0.5422308041146848,1.1102230246251565e-16,0.5422308041146847,10000,8.287609815597534
[447.67406428],447.67406427691568893,8.326672684688674053e-17,665.2843428638470173,0.5268858149046282,1.1102230246251565e-16,0.526885814904628,10000,6.6071155071258545
[507.48573805],507.48573804771212967,8.326672684688674053e-17,665.9209816543248902,0.4962710361475571,2.220446049250313e-16,0.49627103614755685,10000,7.148104429244995
[345.05051452],345.0725482926502525,1.3335192813466699577,656.8589908544957376,0.5846258248137772,0.0007541450062461673,0.5846384018017461,10000,8.064456462860107
[367.29796578],367.30514226239242512,0.54511142287803249353,659.80004389189975617,0.5714530642893287,0.00030825993878430763,0.5714571399642583,10000,8.262848377227783
[426.82451615],426.82451614932258144,1.1102230246251565404e-16,665.0498581949832619,0.5380343540103212,0.0,0.5380343540103212,10000,6.6097753047943115
[328.32547026],328.32547026103913562,2.775557561562891351e-17,667.8727587487239245,0.5948299923112279,1.1102230246251565e-16,0.594829992311228,10000,7.73547625541687
[452.14589459],452.14589459406677652,2.775557561562891351e-17,667.81877095828845275,0.5245287103335963,2.220446049250313e-16,0.524528710333596,10000,7.065586805343628
[404.30422907],404.304229072993166,5.551115123125782702e-17,669.43521498073802517,0.5503867055607713,1.1102230246251565e-16,0.5503867055607714,10000,6.583965063095093
[521.63054382],521.6305438152630684,0.0,666.87914532000108403,0.4892992344751856,5.551115123125783e-17,0.48929923447518553,10000,7.146835803985596
[474.17582068],474.17582068410904625,5.551115123125782702e-17,668.52849767957429317,0.5130832613864519,1.1102230246251565e-16,0.5130832613864518,10000,6.434569358825684
[468.16422475],468.16422474898759865,5.551115123125782702e-17,666.57799973760804507,0.5161796693249716,0.0,0.5161796693249716,10000,7.482538938522339
[336.09459196],336.09459195967894335,5.551115123125782702e-17,667.8202064179179818,0.5900642782339657,1.1102230246251565e-16,0.5900642782339658,10000,6.415200471878052
[380.75606809],380.75606808878969733,2.775557561562891351e-17,666.1036942475244978,0.5636766863386795,2.220446049250313e-16,0.5636766863386797,10000,7.515809774398804
[412.80103721],412.80103720757884206,2.775557561562891351e-17,667.93531934956794893,0.545686761579866,2.220446049250313e-16,0.5456867615798662,10000,7.996815204620361
