Best Score,Mean_best,Std_best,Mean_f,Mean_acc,Std_scc,Max_acc,Max Iteration,Time
[1.752105],1.752105004610353412,2.168404344971008868e-19,5.4002165587967542086,0.7507719753356424,2.220446049250313e-16,0.7507719753356427,10000,13.858412027359009
[2.02569885],2.0256988510358094734,0.0,5.775235078247167033,0.749476973858661,2.220446049250313e-16,0.7494769738586612,10000,13.960770845413208
[2.37238875],2.3723887528766858077,2.168404344971008868e-19,5.73166463540846776,0.7264655128039921,2.220446049250313e-16,0.7264655128039919,10000,14.29973292350769
[0.77099213],0.77099213098145102924,1.084202172485504434e-19,5.7090353841332510255,0.7745475247461276,1.1102230246251565e-16,0.7745475247461278,10000,14.981177568435669
[2.15997616],2.1599761597103397342,4.336808689942017736e-19,5.628742013934956647,0.746083425169399,2.220446049250313e-16,0.7460834251693992,10000,14.875101804733276
[2.67784365],2.6778436523274283464,2.168404344971008868e-19,5.398777524914852366,0.7414562319132916,0.0,0.7414562319132916,10000,15.303889751434326
[1.71635656],1.7163565632596047127,0.0,5.772924914581009546,0.7869597536384545,2.220446049250313e-16,0.7869597536384547,10000,14.577790260314941
[2.11541867],2.1154186718125136642,2.168404344971008868e-19,6.0085771033725948677,0.7463889317622623,2.220446049250313e-16,0.7463889317622625,10000,15.206344366073608
[1.99833602],1.9983360187280080465,2.168404344971008868e-19,6.2019156669780110985,0.7720147853497926,0.0,0.7720147853497926,10000,15.473083257675171
[2.1578921],2.1578920968445772818,2.168404344971008868e-19,6.2190673682841124464,0.747676907900166,1.1102230246251565e-16,0.7476769079001662,10000,13.472058534622192
[2.09040769],2.0904076932871024515,2.168404344971008868e-19,5.5138398302849674637,0.7595924823042667,2.220446049250313e-16,0.7595924823042665,10000,14.20125150680542
[2.91565536],2.9156553586597677731,0.0,5.930719836140425557,0.7647299269538578,1.1102230246251565e-16,0.7647299269538577,10000,13.428663969039917
[1.38467196],1.3846719648339641597,2.168404344971008868e-19,5.8204231125582439744,0.7820045974974035,2.220446049250313e-16,0.7820045974974037,10000,15.302287340164185
[1.8789096],1.8789095972423614426,3.252606517456513302e-19,5.5849400478677475247,0.7789644749567569,1.1102230246251565e-16,0.778964474956757,10000,13.186298608779907
[2.010502],2.0105020022336089517,0.0,6.093237377813442777,0.743175673439895,1.1102230246251565e-16,0.7431756734398951,10000,13.884734630584717
[0.36375739],0.36375738899689654367,2.710505431213761085e-20,5.507880381216013243,0.838845424010549,1.1102230246251565e-16,0.8388454240105491,10000,13.673270225524902
[2.15877749],2.1587774888177790873,4.336808689942017736e-19,6.1008575072389031398,0.758162784283743,2.220446049250313e-16,0.7581627842837432,10000,14.702417373657227
[2.04734947],2.0473494706944154703,2.168404344971008868e-19,6.2883829234082846897,0.7423047727292216,0.0,0.7423047727292216,10000,13.042228698730469
[1.53464677],1.5346467710083431039,1.084202172485504434e-19,5.476355237286150116,0.754529247549737,1.1102230246251565e-16,0.7545292475497372,10000,15.014139175415039
[1.99082023],1.9908202293866448621,0.0,5.6531126820269083024,0.7679378397743667,1.1102230246251565e-16,0.7679378397743666,10000,14.845669984817505
