Best Score,Mean_best,Std_best,Mean_f,Mean_acc,Std_scc,Max_acc,Max Iteration,Time
[-4.31789955e-716],-4.3161723861010135953e-716,8.6340717592698612727e-718,-2.1580861930505067976e-716,0.8566375752456559,0.0011277287247356304,0.8566601262674807,10000,14.472943544387817
[-2.02176096e-1461],1.835900184023812161e-1376,1.8358083867196209898e-1374,6.017486452206033964e-164,0.7950143399239413,8.868917787678748e-05,0.8013282856280102,10000,13.046262502670288
[-1.5752292e-170],-1.5747566333728230072e-170,2.7279677244107473338e-172,-7.873783166864115036e-171,0.9301845972187422,0.0008245136979115514,0.930198880357537,10000,14.218132019042969
[-5.78946541e-570],-5.789465413973980404e-570,6.1289837879349601982e-589,-2.894732706986990202e-570,0.8721321443014395,1.1102230246251565e-16,0.8721321443014396,10000,12.100021123886108
[-2.66660698e-1110],-2.6666069801642559096e-1110,2.7450246943537457635e-1129,-1.3333034900821279548e-1110,0.8214035117079557,2.220446049250313e-16,0.8214035117079554,10000,12.014831781387329
[-3.50201771e-654],-3.5013173078930225e-654,4.952105658322803151e-656,-1.75065865394651125e-654,0.8628334586134019,0.002489055002945041,0.8628686626874119,10000,13.477032899856567
[-2.11169027e-1123],-2.11126792947973036e-1123,2.9860823628417871111e-1125,-1.05563396473986518e-1123,0.8202431837283061,0.00216418700714161,0.8202737930155583,10000,14.550000190734863
[-5.13286526e-3901],-5.132865260592700331e-3901,0.0,4.7512892243264965362e-117,0.6649600595987656,1.1102230246251565e-16,0.6649600595987655,10000,14.43294072151184
[-1.68228141e-132],-1.682281407987930877e-132,1.527468181749802341e-151,-8.411407039939654385e-133,0.9385571062824858,3.3306690738754696e-16,0.9385571062824855,10000,12.370142698287964
[0.],0.0,0.0,9.4760167040120592834e-1331,0.6202029058340521,0.0,0.6202029058340521,10000,14.10342288017273
[-3.25101582e-1625],-3.2510158152949221275e-1625,4.756129491667994178e-1644,-1.6255079076474610638e-1625,0.7838144997449442,2.220446049250313e-16,0.7838144997449444,10000,12.685033798217773
[-6.58561246e-1469],-6.5856124630650464297e-1469,4.081233325710079081e-1488,-3.2928062315325232148e-1469,0.7944725662261353,0.0,0.7944725662261353,10000,14.462130308151245
[-2.22535668e-1723],-2.225356680333387061e-1723,3.4791654657806676937e-1742,-1.1126783401666935305e-1723,0.7773431246305728,2.220446049250313e-16,0.777343124630573,10000,14.381814241409302
[-9.36445575e-1138],-9.364455752191405284e-1138,1.108706644603866694e-1156,-4.682227876095702642e-1138,0.8191036911330811,1.1102230246251565e-16,0.819103691133081,10000,14.637221336364746
[0.],0.0,0.0,2.0285156784449444672e-1637,0.6081423914915713,1.1102230246251565e-16,0.6081423914915712,10000,14.562350511550903
[0.],0.0,0.0,8.808328121917356418e-846,0.5362329602958039,0.0,0.5362329602958039,10000,14.359046220779419
[-1.15925528e-271],-1.1589075016346187559e-271,2.0075878348678531584e-273,-5.7945375081730937795e-272,0.9117057982544826,0.0014597798333450677,0.9117310861763478,10000,13.067435026168823
[3.25785943e-3387],3.439989233059070208e-3278,0.0,5.577118724821879182e-715,0.6878496927813175,8.682576223918824e-05,0.6930587377606132,10000,14.142213582992554
[-2.22216188e-2793],-2.2221618842086630023e-2793,0.0,9.8778848564816076025e-2276,0.7165590845929477,2.220446049250313e-16,0.7165590845929475,10000,14.784532308578491
[-5.59631995e-2559],-5.5829490994817110428e-2559,0.0,-2.7914745497408555214e-2559,0.7286548821019156,4.055011132475912e-05,0.7286560962201499,10000,14.315095901489258
