Best Score,Mean_best,Std_best,Mean_f,Mean_acc,Std_scc,Max_acc,Max Iteration,Time
[259.72478804],259.7247880386248424,2.775557561562891351e-17,637.31972392357194573,0.639635748139036,1.1102230246251565e-16,0.6396357481390359,10000,5.987691164016724
[402.01849343],402.0941624717646027,2.4926005553957930935,654.8217541890348987,0.5516192102749916,0.0013223620760784178,0.5516594522959688,10000,6.0380754470825195
[442.32454475],442.32454474782609835,5.551115123125782702e-17,664.5844497147825397,0.529721069604524,1.1102230246251565e-16,0.5297210696045239,10000,6.14685845375061
[443.9336383],443.94225911416216981,0.5129283535130729796,641.9876769827354132,0.5288619543519284,0.00026739483333840095,0.5288664529545797,10000,6.701780080795288
[363.54482304],363.54482303967674334,5.551115123125782702e-17,657.4953724365406948,0.5736522410990783,1.1102230246251565e-16,0.5736522410990784,10000,6.916602611541748
[380.80703986],380.8070398570937165,0.0,632.1457993504047746,0.563647482041702,1.1102230246251565e-16,0.5636474820417019,10000,6.027531623840332
[403.67199304],403.67199303700301935,0.0,658.9303973642907172,0.5507383874416806,1.1102230246251565e-16,0.5507383874416807,10000,7.433369874954224
[431.347453],431.347453004575279,0.0,671.3505661704795245,0.5355931455046258,1.1102230246251565e-16,0.5355931455046259,10000,6.15974235534668
[403.35360286],403.36546969234001314,0.6850288996419915168,671.035271357467437,0.5509091448916567,0.0003724301639918804,0.5509155965391396,10000,6.321192026138306
[470.07709387],470.07709387107634458,8.326672684688674053e-17,665.80350177890500885,0.5151922577603179,0.0,0.5151922577603179,10000,6.343520164489746
[446.36052284],446.36252797177834592,0.11574921245193927447,645.79148344928888925,0.5275793608850884,6.1025794029649885e-05,0.5275804180414321,10000,7.585309267044067
[369.64372959],369.64372959125206228,2.775557561562891351e-17,643.7979158231262312,0.5700908644892202,0.0,0.5700908644892202,10000,7.4070398807525635
[362.09270347],362.11487735018874895,1.1084720247139953155,633.7582037428942884,0.5744920163304464,0.0006280991683332454,0.5745045808269638,10000,6.058717250823975
[452.23139174],452.23514003549161522,0.18737705751287033502,654.8127596875272753,0.5244817980220866,9.800733670916815e-05,0.5244837585609676,10000,6.165351152420044
[375.78065687],375.78065687431628958,2.775557561562891351e-17,652.8407965928346051,0.5665368199752622,1.1102230246251565e-16,0.5665368199752623,10000,7.5795557498931885
[441.67290251],441.67290250709168403,5.551115123125782702e-17,670.2966928646102577,0.530067609912292,0.0,0.530067609912292,10000,7.315250635147095
[406.7760461],406.77604610468299884,2.775557561562891351e-17,660.20370525949215035,0.549014387089409,0.0,0.549014387089409,10000,7.316226482391357
[398.12363406],398.13997219201412467,1.1551649188588171998,633.18280571696096676,0.5538278299950281,0.0006170972870120085,0.5538365579413925,10000,7.136488199234009
[431.20831673],431.20831673491307748,2.775557561562891351e-17,660.80004970077193815,0.5356680515326815,0.0,0.5356680515326815,10000,5.908386707305908
[452.35684848],452.3568484809150792,2.775557561562891351e-17,664.89730616001279084,0.5244178049585353,2.220446049250313e-16,0.5244178049585355,10000,5.921778917312622
